Driver_ID,length,Age,Gender,City,Education_Level,Income_total,Income_avg,Income_max,Income_min,Dateofjoining_year,Dateofjoining_month,Joining_Designation,Grade_max,Grade_min,Grade_first,Grade_last,Total_Business_Value_sum,Total_Business_Value_avg,Total_Business_Value_min,Total_Business_Value_max,Quarterly_Rating_max,Quarterly_Rating_min,Quarterly_Rating_first,Quarterly_Rating_last,Driver_Churn
234,10,27.0,1.0,23,1,526160,52616.0,52616,52616,2020,1,2,2,2,2,2,2595630,259563.0,0,510980,2,1,1,2,0
235,1,39.0,1.0,16,0,37873,37873.0,37873,37873,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
237,3,33.0,0.0,10,0,226878,75626.0,75626,75626,2020,9,3,3,3,3,3,181070,60356.666666666664,0,181070,1,1,1,1,0
238,5,32.0,0.0,20,0,200840,40168.0,40168,40168,2020,1,2,2,2,2,2,301130,60226.0,0,301130,1,1,1,1,1
241,1,24.0,0.0,1,0,33901,33901.0,33901,33901,2018,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
242,2,28.0,0.0,21,0,22472,11236.0,11236,11236,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
243,4,26.0,0.0,4,2,240912,60228.0,60228,60228,2020,8,3,3,3,3,3,483150,120787.5,0,250550,1,1,1,1,0
244,8,40.0,0.0,20,2,298768,37346.0,37346,37346,2018,5,1,2,2,2,2,1684340,210542.5,0,400650,2,1,2,2,1
245,2,38.0,0.0,23,2,155806,77903.0,77903,77903,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
246,7,42.0,0.0,10,1,448896,64128.0,64128,64128,2016,12,1,2,2,2,2,2278190,325455.71428571426,0,603260,2,1,2,1,1
247,3,39.0,1.0,4,0,81882,27294.0,27294,27294,2020,6,2,2,2,2,2,0,0.0,0,0,2,1,1,1,1
252,20,37.0,0.0,24,2,1634000,81700.0,81700,81700,2018,6,1,3,3,3,3,26002510,1300125.5,350350,6250870,4,2,3,3,0
256,1,21.0,0.0,10,0,25172,25172.0,25172,25172,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
257,2,30.0,0.0,29,1,63310,31655.0,31655,31655,2019,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
258,7,29.0,0.0,13,0,178213,25459.0,25459,25459,2020,5,1,1,1,1,1,2082780,297540.0,0,451500,3,1,1,2,0
260,1,29.0,0.0,24,1,47864,47864.0,47864,47864,2019,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
261,12,42.0,1.0,20,2,1091856,90988.0,90988,90988,2018,7,3,3,3,3,3,5666700,472225.0,0,1220670,3,1,3,1,0
262,5,28.0,1.0,2,1,124310,24862.0,24862,24862,2019,1,2,2,2,2,2,200000,40000.0,0,200000,2,1,1,1,1
263,3,24.0,0.0,6,0,57510,19170.0,19170,19170,2020,10,1,1,1,1,1,289500,96500.0,0,289500,1,1,1,1,0
264,1,25.0,0.0,11,2,49439,49439.0,49439,49439,2020,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
265,6,34.0,0.0,3,1,242286,40381.0,40381,40381,2020,5,1,1,1,1,1,1506660,251110.0,0,501880,2,1,2,2,0
266,6,43.0,0.0,16,1,240612,40102.0,40102,40102,2017,10,1,2,2,2,2,2558650,426441.6666666667,0,1347430,2,1,1,2,1
267,6,36.0,0.0,5,0,535200,89200.0,89200,89200,2019,10,3,3,3,3,3,449680,74946.66666666667,0,449680,2,1,1,1,0
268,11,31.0,1.0,6,1,597872,54352.0,54352,54352,2019,6,1,1,1,1,1,2555640,232330.9090909091,0,454120,3,1,1,3,1
270,4,36.0,0.0,11,1,305344,76336.0,76336,76336,2020,5,3,3,3,3,3,260000,65000.0,0,260000,1,1,1,1,1
271,4,38.0,0.0,29,2,538116,134529.0,134529,134529,2020,5,4,4,4,4,4,8909320,2227330.0,0,5982410,4,3,4,4,0
272,13,37.0,0.0,5,1,843713,64901.0,64901,64901,2019,5,2,2,2,2,2,5962030,458617.6923076923,0,1150370,3,2,2,3,0
273,1,29.0,0.0,16,1,40259,40259.0,40259,40259,2020,8,1,1,1,1,1,272850,272850.0,272850,272850,1,1,1,1,0
274,1,39.0,0.0,7,1,53224,53224.0,53224,53224,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
275,17,41.0,0.0,20,0,1539414,90553.76470588235,97226,89124,2016,5,1,4,3,3,3,27122130,1595419.4117647058,330280,7226620,4,1,3,4,0
276,4,30.0,1.0,23,1,429980,107495.0,107495,107495,2020,6,3,3,3,3,3,815640,203910.0,0,433680,2,1,1,2,0
278,3,34.0,0.0,2,0,156573,52191.0,52191,52191,2016,10,1,1,1,1,1,529010,176336.66666666666,0,326220,1,1,1,1,1
279,5,29.0,1.0,2,0,209000,41800.0,41800,41800,2019,11,1,1,1,1,1,1737330,347466.0,0,1098330,2,1,2,1,1
280,9,34.0,1.0,6,2,972117,108013.0,108013,108013,2013,10,4,4,4,4,4,3360060,373340.0,0,1000000,2,1,2,1,1
281,3,43.0,1.0,20,1,235821,78607.0,78607,78607,2020,10,3,3,3,3,3,246810,82270.0,0,246810,1,1,1,1,0
282,3,29.0,1.0,21,0,172017,57339.0,57339,57339,2020,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
283,2,27.0,1.0,29,2,114840,57420.0,57420,57420,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
286,4,30.0,1.0,24,1,283124,70781.0,70781,70781,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
287,4,30.0,1.0,7,0,54420,13605.0,13605,13605,2020,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
288,1,41.0,1.0,17,0,62901,62901.0,62901,62901,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
289,6,29.0,0.0,3,0,306660,51110.0,51110,51110,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
290,4,25.0,1.0,5,1,267368,66842.0,66842,66842,2019,7,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
291,4,27.0,1.0,20,2,198780,49695.0,49695,49695,2018,2,2,2,2,2,2,793960,198490.0,0,491420,2,1,1,1,1
292,2,33.0,1.0,29,2,163716,81858.0,81858,81858,2020,7,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
293,3,28.0,1.0,11,1,137943,45981.0,45981,45981,2016,12,1,1,1,1,1,373410,124470.0,0,213340,1,1,1,1,1
294,1,36.0,0.0,21,0,13793,13793.0,13793,13793,2020,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
295,5,29.0,1.0,8,0,179915,35983.0,35983,35983,2019,1,2,2,2,2,2,225690,45138.0,0,114840,1,1,1,1,1
296,18,32.0,1.0,20,1,1171692,65094.0,65094,65094,2018,6,1,2,2,2,2,18375620,1020867.7777777778,0,3061290,4,2,2,4,0
297,1,38.0,0.0,8,2,109473,109473.0,109473,109473,2020,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
298,5,39.0,0.0,20,0,353765,70753.0,70753,70753,2019,9,3,3,3,3,3,680530,136106.0,0,315840,1,1,1,1,1
299,3,36.0,1.0,28,0,77553,25851.0,25851,25851,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
303,4,42.0,0.0,28,1,314580,78645.0,78645,78645,2015,10,1,2,2,2,2,0,0.0,0,0,1,1,1,1,1
305,1,24.0,0.0,9,0,20176,20176.0,20176,20176,2018,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
306,1,31.0,1.0,4,0,53025,53025.0,53025,53025,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
307,17,39.0,0.0,26,0,1381903,81288.41176470589,88207,80856,2018,10,2,4,3,3,3,51311300,3018311.7647058824,0,16079420,4,1,4,4,1
308,18,32.0,0.0,5,2,3391524,188418.0,188418,188418,2014,8,2,5,5,5,5,45218040,2512113.3333333335,300000,15993610,4,2,3,2,0
309,1,30.0,1.0,5,1,77597,77597.0,77597,77597,2020,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
310,1,27.0,1.0,3,2,58439,58439.0,58439,58439,2020,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
312,5,34.0,0.0,16,0,130235,26047.0,26047,26047,2020,3,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
313,5,31.0,1.0,15,0,483015,96603.0,96603,96603,2020,4,3,3,3,3,3,150050,30010.0,0,150050,1,1,1,1,1
315,2,29.0,1.0,9,2,100562,50281.0,50281,50281,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
316,2,47.0,0.0,12,2,85184,42592.0,42592,42592,2018,9,1,1,1,1,1,250000,125000.0,0,250000,1,1,1,1,1
317,10,35.0,0.0,5,1,599360,59936.0,59936,59936,2019,6,2,2,2,2,2,2096840,209684.0,-50000,450000,2,1,2,2,1
318,4,33.0,1.0,3,1,151560,37890.0,37890,37890,2019,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
319,2,30.0,0.0,27,2,103638,51819.0,51819,51819,2020,1,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
320,21,28.0,1.0,20,0,1224638,58316.09523809524,63126,56813,2018,7,1,2,1,1,1,23181280,1103870.4761904762,100050,3800670,4,4,4,4,0
321,6,27.0,1.0,25,1,179214,29869.0,29869,29869,2019,10,1,1,1,1,1,242500,40416.666666666664,0,242500,1,1,1,1,1
322,6,41.0,1.0,6,0,343470,57245.0,57245,57245,2019,6,2,2,2,2,2,400000,66666.66666666667,0,200000,1,1,1,1,1
323,9,30.0,1.0,29,2,581022,64558.0,64558,64558,2020,1,2,2,2,2,2,1998190,222021.11111111112,0,506920,2,1,2,1,0
324,4,31.0,0.0,26,1,276640,69160.0,69160,69160,2020,7,3,3,3,3,3,1200000,300000.0,0,1200000,3,3,3,3,0
325,8,26.0,0.0,15,2,405912,50739.0,50739,50739,2018,11,1,1,1,1,1,109020,13627.5,0,109020,1,1,1,1,1
326,3,24.0,0.0,28,2,208362,69454.0,69454,69454,2020,4,2,2,2,2,2,194000,64666.666666666664,0,194000,1,1,1,1,0
327,3,38.0,0.0,3,1,79974,26658.0,26658,26658,2018,5,1,1,1,1,1,841620,280540.0,0,432800,2,1,2,1,1
328,7,35.0,1.0,28,1,383712,54816.0,54816,54816,2018,12,3,3,3,3,3,200000,28571.428571428572,0,200000,1,1,1,1,1
329,19,44.0,1.0,11,1,2541288,133752.0,133752,133752,2015,7,1,3,3,3,3,12657520,666185.2631578947,0,2553590,3,1,2,2,0
330,2,39.0,1.0,15,1,71388,35694.0,35694,35694,2018,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
331,2,35.0,0.0,25,2,142308,71154.0,71154,71154,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
332,2,29.0,0.0,24,2,102304,51152.0,51152,51152,2019,2,1,1,1,1,1,134360,67180.0,0,134360,1,1,1,1,1
333,5,44.0,1.0,6,1,228980,45796.0,45796,45796,2018,9,1,1,1,1,1,1296960,259392.0,0,445000,2,1,2,2,1
334,3,29.0,1.0,9,0,176436,58812.0,58812,58812,2019,1,2,2,2,2,2,203260,67753.33333333333,0,102070,1,1,1,1,0
335,1,41.0,1.0,11,2,94685,94685.0,94685,94685,2020,11,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
336,15,47.0,0.0,10,2,2111535,140769.0,140769,140769,2018,2,2,4,4,4,4,6014460,400964.0,0,960350,2,1,2,1,1
337,3,45.0,1.0,8,2,186405,62135.0,62135,62135,2018,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
339,11,32.0,0.0,17,1,615307,55937.0,55937,55937,2019,6,3,3,3,3,3,1827320,166120.0,0,770000,2,1,1,2,1
341,11,40.0,0.0,11,1,545512,49592.0,49592,49592,2019,12,2,2,2,2,2,2849590,259053.63636363635,0,804560,3,1,2,1,0
342,8,45.0,0.0,18,2,664672,83084.0,83084,83084,2018,7,3,3,3,3,3,5741190,717648.75,217920,1673330,2,2,2,2,0
343,4,24.0,0.0,4,1,106252,26563.0,26563,26563,2020,1,1,1,1,1,1,150440,37610.0,0,150440,1,1,1,1,0
344,1,28.0,0.0,2,1,55938,55938.0,55938,55938,2020,2,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
345,5,35.0,1.0,27,1,176420,35284.0,35284,35284,2020,7,2,2,2,2,2,834890,166978.0,0,367780,2,1,2,2,0
346,2,30.0,1.0,2,1,184316,92158.0,92158,92158,2019,12,3,3,3,3,3,913080,456540.0,291240,621840,1,1,1,1,0
347,2,36.0,1.0,15,0,114088,57044.0,57044,57044,2018,1,2,3,3,3,3,0,0.0,0,0,1,1,1,1,1
348,4,28.0,1.0,13,1,285304,71326.0,71326,71326,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
349,6,33.0,0.0,26,2,337902,56317.0,56317,56317,2019,5,2,2,2,2,2,116400,19400.0,0,116400,1,1,1,1,1
350,2,33.0,0.0,10,2,110882,55441.0,55441,55441,2018,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
351,9,30.0,0.0,9,1,455481,50609.0,50609,50609,2019,12,2,2,2,2,2,3926790,436310.0,0,1078510,4,1,1,3,0
352,4,43.0,0.0,24,0,158256,39564.0,39564,39564,2019,2,1,1,1,1,1,632080,158020.0,0,516420,1,1,1,1,0
353,20,31.0,1.0,18,2,662680,33134.0,33134,33134,2018,7,1,1,1,1,1,12458890,622944.5,0,2981510,4,1,1,4,0
354,3,31.0,1.0,11,0,181665,60555.0,60555,60555,2018,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
355,7,34.0,0.0,22,2,951153,135879.0,135879,135879,2018,6,3,3,3,3,3,46640,6662.857142857143,-1850000,1131740,2,1,2,1,1
357,10,35.0,0.0,2,0,1276160,127616.0,127616,127616,2020,3,4,4,4,4,4,13191530,1319153.0,0,3070030,3,2,2,2,0
358,11,40.0,1.0,26,2,1296130,117830.0,117830,117830,2019,10,3,3,3,3,3,2788700,253518.18181818182,0,931300,3,1,1,1,0
359,14,37.0,0.0,4,2,1504622,107473.0,107473,107473,2019,6,2,4,4,4,4,23688030,1692002.142857143,0,4000000,3,1,3,2,0
360,1,39.0,1.0,20,1,58347,58347.0,58347,58347,2018,10,2,2,2,2,2,313450,313450.0,313450,313450,1,1,1,1,0
361,2,33.0,0.0,21,0,27486,13743.0,13743,13743,2018,9,1,1,1,1,1,333120,166560.0,109230,223890,1,1,1,1,0
362,8,38.0,1.0,20,2,412872,51609.0,51609,51609,2020,5,2,2,2,2,2,3912140,489017.5,0,1498780,4,1,4,2,0
363,6,30.0,0.0,21,2,405900,67650.0,67650,67650,2019,12,2,2,2,2,2,1002530,167088.33333333334,0,659360,1,1,1,1,1
364,4,27.0,0.0,13,2,142908,35727.0,35727,35727,2020,3,1,1,1,1,1,456170,114042.5,0,305120,2,1,2,2,0
365,2,24.0,1.0,22,0,89480,44740.0,44740,44740,2020,2,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
366,2,29.0,0.0,15,2,89260,44630.0,44630,44630,2020,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
368,17,45.0,0.0,23,1,804607,47329.82352941176,51911,46719,2018,9,1,2,1,1,1,22652950,1332526.4705882352,0,2678110,4,2,4,4,0
369,1,32.0,0.0,20,0,28186,28186.0,28186,28186,2020,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
371,17,48.0,1.0,20,1,834921,49113.0,49113,49113,2018,7,1,1,1,1,1,8750110,514712.35294117645,-436340,1690170,4,2,3,3,0
372,5,33.0,1.0,26,0,411295,82259.0,82259,82259,2019,6,2,2,2,2,2,196560,39312.0,0,196560,1,1,1,1,1
373,6,30.0,1.0,23,2,231414,38569.0,38569,38569,2019,11,1,1,1,1,1,4526790,754465.0,0,1949240,4,1,1,4,1
375,7,36.0,0.0,27,0,769944,109992.0,109992,109992,2020,4,3,3,3,3,3,3045150,435021.4285714286,0,938340,2,2,2,2,0
376,3,38.0,0.0,5,2,266145,88715.0,88715,88715,2020,8,2,2,2,2,2,1173700,391233.3333333333,0,847890,3,1,3,1,0
377,16,35.0,0.0,5,0,1941312,121332.0,121332,121332,2015,10,1,3,3,3,3,11203190,700199.375,150750,2946700,3,2,3,3,0
378,1,33.0,0.0,9,2,35057,35057.0,35057,35057,2020,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
379,9,31.0,0.0,13,2,261954,29106.0,29106,29106,2018,5,1,1,1,1,1,2109270,234363.33333333334,0,724180,3,1,3,2,1
382,3,28.0,0.0,18,0,38814,12938.0,12938,12938,2020,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
383,13,41.0,1.0,17,0,571597,43969.0,43969,43969,2018,9,1,1,1,1,1,4647280,357483.07692307694,0,1182440,3,1,1,3,0
384,6,26.0,1.0,27,1,314184,52364.0,52364,52364,2018,10,2,2,2,2,2,1709240,284873.3333333333,0,742270,2,1,2,1,1
385,2,35.0,1.0,28,2,154312,77156.0,77156,77156,2020,9,3,3,3,3,3,481760,240880.0,151210,330550,2,2,2,2,0
386,5,45.0,1.0,18,1,685410,137082.0,137082,137082,2015,2,2,4,4,4,4,2310560,462112.0,122770,864020,2,1,1,2,1
387,3,29.0,1.0,22,2,135735,45245.0,45245,45245,2016,11,1,1,1,1,1,265760,88586.66666666667,0,265760,1,1,1,1,1
388,11,34.0,0.0,15,1,479721,43611.0,43611,43611,2019,12,2,2,2,2,2,2869020,260820.0,0,1550840,2,1,2,2,0
389,4,30.0,1.0,15,2,183692,45923.0,45923,45923,2019,5,2,2,2,2,2,200000,50000.0,-200000,400000,1,1,1,1,1
390,2,32.0,1.0,22,2,140856,70428.0,70428,70428,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
391,18,37.0,0.0,22,1,2408094,133783.0,133783,133783,2016,1,1,3,3,3,3,14071790,781766.1111111111,100520,1965720,3,2,3,2,0
392,2,35.0,1.0,20,1,169700,84850.0,84850,84850,2020,1,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
394,19,34.0,1.0,20,2,1856718,97722.0,97722,97722,2014,6,2,4,4,4,4,24640380,1296862.105263158,150390,4687690,3,1,2,3,0
397,6,28.0,0.0,12,2,439164,73194.0,73194,73194,2019,6,2,2,2,2,2,1231540,205256.66666666666,0,826060,2,1,2,1,1
398,1,30.0,0.0,5,2,63280,63280.0,63280,63280,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
399,3,31.0,0.0,5,2,121812,40604.0,40604,40604,2018,10,1,1,1,1,1,762240,254080.0,0,645580,2,1,1,2,1
400,10,35.0,0.0,19,0,657290,65729.0,65729,65729,2019,10,2,2,2,2,2,6939930,693993.0,80000,2157570,4,2,2,2,0
401,2,38.0,1.0,23,0,152138,76069.0,76069,76069,2018,6,2,2,2,2,2,250000,125000.0,0,250000,1,1,1,1,0
402,18,46.0,0.0,24,2,1643022,91279.0,91279,91279,2015,11,1,3,3,3,3,21250600,1180588.888888889,150090,4023690,4,2,4,4,0
403,3,29.0,0.0,15,2,72147,24049.0,24049,24049,2020,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
404,8,36.0,0.0,1,0,332424,41553.0,41553,41553,2018,10,2,2,2,2,2,3217440,402180.0,101500,1251860,2,2,2,2,1
405,11,34.0,0.0,14,2,275308,25028.0,25028,25028,2019,6,1,1,1,1,1,3256540,296049.0909090909,0,970110,2,1,2,2,1
406,4,43.0,0.0,12,2,154500,38625.0,38625,38625,2018,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
407,17,41.0,1.0,13,1,989519,58207.0,58207,58207,2016,5,1,2,2,2,2,9706960,570997.6470588235,150450,1219720,4,2,2,2,0
409,5,29.0,0.0,1,0,166600,33320.0,33320,33320,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
410,4,39.0,0.0,24,1,228900,57225.0,57225,57225,2018,8,2,2,2,2,2,609830,152457.5,0,291010,1,1,1,1,1
411,3,28.0,1.0,1,1,157716,52572.0,52572,52572,2018,2,1,1,1,1,1,184650,61550.0,0,136510,1,1,1,1,1
412,2,29.0,0.0,16,2,112486,56243.0,56243,56243,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
414,13,33.0,1.0,25,0,1262989,97153.0,97153,97153,2018,1,2,3,3,3,3,6147310,472870.0,0,902070,2,2,2,2,1
415,3,36.0,1.0,13,0,184725,61575.0,61575,61575,2020,9,2,2,2,2,2,1754320,584773.3333333334,0,943310,3,3,3,3,0
416,6,35.0,1.0,27,0,555354,92559.0,92559,92559,2019,7,3,3,3,3,3,0,0.0,-990000,500000,1,1,1,1,1
417,2,28.0,1.0,23,1,84054,42027.0,42027,42027,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
418,8,31.0,0.0,15,1,592408,74051.0,74051,74051,2015,7,1,2,2,2,2,2478980,309872.5,0,981120,2,1,2,2,1
419,2,26.0,0.0,13,2,76780,38390.0,38390,38390,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
420,1,39.0,0.0,18,2,80489,80489.0,80489,80489,2020,10,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
421,9,41.0,0.0,4,2,838017,93113.0,93113,93113,2015,11,1,2,2,2,2,4088660,454295.55555555556,105140,1577250,3,1,1,3,1
422,15,27.0,0.0,27,1,1181310,78754.0,78754,78754,2016,4,2,3,3,3,3,17158380,1143892.0,0,2870020,4,1,1,2,0
423,6,36.0,0.0,20,0,258498,43083.0,43083,43083,2016,4,1,1,1,1,1,1628780,271463.3333333333,0,693450,2,1,2,1,1
424,10,40.0,0.0,17,0,746840,74684.0,74684,74684,2018,9,2,2,2,2,2,2652520,265252.0,0,1094020,2,1,2,1,1
425,17,47.0,0.0,22,1,525657,30921.0,30921,30921,2015,12,1,3,3,3,3,10958080,644592.9411764706,0,2159820,3,1,3,3,0
426,6,34.0,0.0,24,2,390318,65053.0,65053,65053,2018,7,2,2,2,2,2,540670,90111.66666666667,-300260,436010,2,1,1,2,1
427,3,33.0,0.0,10,1,264540,88180.0,88180,88180,2020,10,3,3,3,3,3,1465000,488333.3333333333,0,1465000,2,2,2,2,0
429,2,37.0,0.0,8,0,241542,120771.0,120771,120771,2019,6,2,4,4,4,4,0,0.0,0,0,1,1,1,1,1
430,1,31.0,0.0,28,0,14489,14489.0,14489,14489,2019,1,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
431,7,39.0,1.0,18,0,353199,50457.0,50457,50457,2020,5,3,3,3,3,3,4596780,656682.8571428572,0,1646640,4,1,1,3,0
432,10,36.0,0.0,14,0,170470,17047.0,17047,17047,2019,6,1,1,1,1,1,1392880,139288.0,0,519610,3,1,3,3,1
433,2,36.0,0.0,13,2,157312,78656.0,78656,78656,2020,5,3,3,3,3,3,0,0.0,0,0,2,1,1,2,0
434,11,30.0,1.0,6,2,901251,81931.90909090909,88515,80469,2017,8,1,3,2,2,3,30502390,2772944.5454545454,500000,6150360,4,4,4,4,0
435,4,29.0,0.0,22,0,253916,63479.0,63479,63479,2018,6,1,1,1,1,1,2342860,585715.0,0,1616720,3,1,1,3,1
436,5,28.0,0.0,24,2,642950,128590.0,128590,128590,2017,6,1,4,4,4,4,12840570,2568114.0,-639880,8850600,4,1,1,1,0
438,6,43.0,1.0,9,2,487236,81206.0,81206,81206,2018,10,1,2,2,2,2,5274150,879025.0,0,2975860,3,2,3,3,0
439,8,27.0,0.0,3,1,481968,60246.0,60246,60246,2019,11,1,1,1,1,1,3870140,483767.5,0,1561820,3,2,2,2,1
440,18,40.0,0.0,16,1,2036250,113125.0,113125,113125,2013,8,2,4,4,4,4,13812300,767350.0,0,3653640,3,1,2,1,0
441,4,32.0,0.0,6,2,325152,81288.0,81288,81288,2020,5,3,3,3,3,3,3626310,906577.5,200210,1575200,3,3,3,3,0
442,2,32.0,0.0,23,2,147866,73933.0,73933,73933,2019,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
443,4,31.0,1.0,3,1,220432,55108.0,55108,55108,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
444,12,32.0,0.0,15,1,442272,36856.0,36856,36856,2019,11,1,1,1,1,1,2631240,219270.0,0,709010,2,1,2,2,0
445,1,32.0,0.0,8,0,33956,33956.0,33956,33956,2019,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
446,8,31.0,1.0,22,0,406656,50832.0,50832,50832,2020,2,3,3,3,3,3,4068430,508553.75,0,1096760,3,1,3,3,0
448,21,37.0,0.0,10,1,1373169,65389.0,65389,65389,2014,4,2,4,4,4,4,26303960,1252569.5238095238,0,5058470,3,1,3,2,0
449,3,25.0,0.0,11,0,97398,32466.0,32466,32466,2020,9,1,1,1,1,1,184290,61430.0,0,184290,1,1,1,1,0
450,20,30.0,0.0,20,2,1408300,70415.0,70415,70415,2015,8,1,3,3,3,3,19228060,961403.0,300520,2303780,4,2,3,3,0
451,5,41.0,1.0,16,2,616950,123390.0,123390,123390,2013,11,1,5,5,5,5,0,0.0,0,0,1,1,1,1,1
452,7,46.0,0.0,19,0,731311,104473.0,104473,104473,2013,10,2,4,4,4,4,2213760,316251.4285714286,0,766750,2,1,2,1,1
453,15,37.0,0.0,12,2,1850415,123361.0,123361,123361,2019,7,4,4,4,4,4,19487610,1299174.0,0,2807770,3,2,2,3,0
454,2,30.0,1.0,17,2,90714,45357.0,45357,45357,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
456,2,35.0,1.0,26,1,90386,45193.0,45193,45193,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
457,2,23.0,1.0,5,1,109984,54992.0,54992,54992,2020,11,2,2,2,2,2,700000,350000.0,0,700000,2,2,2,2,0
458,2,31.0,1.0,19,0,33498,16749.0,16749,16749,2020,7,3,3,3,3,3,400280,200140.0,0,400280,1,1,1,1,0
459,1,29.0,0.0,12,2,67194,67194.0,67194,67194,2020,10,3,3,3,3,3,442730,442730.0,442730,442730,1,1,1,1,0
460,7,29.0,1.0,15,0,263025,37575.0,37575,37575,2019,12,2,2,2,2,2,2693870,384838.5714285714,0,1033030,2,1,2,2,0
461,5,32.0,1.0,8,0,267885,53577.0,53577,53577,2020,4,2,2,2,2,2,1126370,225274.0,0,600000,2,1,1,2,1
462,3,35.0,0.0,16,2,138417,46139.0,46139,46139,2020,10,3,3,3,3,3,359320,119773.33333333333,0,359320,1,1,1,1,0
463,2,39.0,0.0,24,1,94838,47419.0,47419,47419,2018,12,1,1,1,1,1,117860,58930.0,0,117860,1,1,1,1,1
464,7,34.0,0.0,27,2,602504,86072.0,86072,86072,2019,7,3,3,3,3,3,1301000,185857.14285714287,0,750000,2,1,1,2,1
465,9,35.0,1.0,8,2,786942,87438.0,87438,87438,2018,1,2,2,2,2,2,3679060,408784.44444444444,0,1364530,2,2,2,2,1
466,2,23.0,1.0,23,0,128358,64179.0,64179,64179,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
467,3,32.0,0.0,29,0,251778,83926.0,83926,83926,2019,11,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
469,1,31.0,0.0,13,2,26067,26067.0,26067,26067,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
470,1,31.0,0.0,1,0,39660,39660.0,39660,39660,2020,2,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
471,2,38.0,0.0,12,0,118636,59318.0,59318,59318,2020,5,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
472,6,39.0,1.0,23,1,500574,83429.0,83429,83429,2020,6,3,3,3,3,3,1162250,193708.33333333334,0,973920,2,1,1,2,0
